url,name,online_order,book_table,ratings,votes,location,rest_type,cuisines,cost_for_two,listed_in(type)
https://www.zomato.com/bangalore/rice-bar-whitefield,RICE BAR,No,No,2.0,0,Whitefield,Delivery,"North Indian, Biryani",500.0,Delivery
https://www.zomato.com/bangalore/rich-bowl-frazer-town,Rich Bowl,Yes,No,3.5,24,Frazer Town,Quick Bites,"North Indian, Chinese, Seafood, Rolls",450.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/rich-bowl-thippasandra-bangalore,Rich Bowl,No,No,0.0,0,Thippasandra,Delivery,"North Indian, Chinese, Rolls",450.0,Delivery
https://www.zomato.com/bangalore/richbite-catering-bommanahalli-bangalore,Richbite Catering,No,No,3.1,0,Bommanahalli,Delivery,Andhra,300.0,Delivery
https://www.zomato.com/bangalore/richbite-indian-spice-jp-nagar,Richbite Indian Spice,No,No,5.0,0,JP Nagar,Food Court,North Indian,500.0,Dine-out
https://www.zomato.com/bangalore/richie-rich-jp-nagar-bangalore,Richie Rich,Yes,No,3.1,14,JP Nagar,"Takeaway, Delivery","Desserts, Ice Cream, Beverages",250.0,Delivery
https://www.zomato.com/bangalore/richie-rich-race-course-road,Richie Rich,Yes,No,4.0,631,Race Course Road,"Dessert Parlor, Quick Bites","Desserts, Beverages, Fast Food, Ice Cream",450.0,"Delivery, Desserts"
https://www.zomato.com/bangalore/rigan-hyderabadi-bawarchi-new-bel-road,Rigan Hyderabadi Bawarchi,Yes,No,3.6,133,New BEL Road,Casual Dining,"Biryani, North Indian, Chinese",700.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/right-pizza-basavanagudi-bangalore,Right Pizza,Yes,No,0.0,0,Basavanagudi,Quick Bites,Pizza,300.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/rim-naam-the-oberoi-mg-road-bangalore,Rim Naam - The Oberoi,No,No,4.6,988,MG Road,Fine Dining,Thai,3000.0,"Buffet, Dine-out"
https://www.zomato.com/bangalore/rimo-koramangala-5th-block-bangalore,Rimo,Yes,No,3.9,44,Koramangala 5th Block,Quick Bites,"Tibetan, Asian, Momos",500.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/risalo-pizzeria-brookefield-bangalore,Risalo Pizzeria,Yes,No,4.0,121,Brookefield,Quick Bites,"Pizza, Italian, Desserts",900.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/risalo-restaurant-brookefield-bangalore,Risalo Restaurant,Yes,No,0.0,0,Brookefield,Quick Bites,"North Indian, Chinese",400.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/risalo-restaurant-marathahalli-bangalore,Risalo Restaurant,No,No,0.0,0,Marathahalli,Cafe,Unknown,610.0,"Cafes, Dine-out"
https://www.zomato.com/bangalore/rishab-bhawan-jayanagar,Rishab Bhawan,No,No,3.0,0,Jayanagar,Quick Bites,"Fast Food, Street Food",150.0,Delivery
https://www.zomato.com/bangalore/rishis-paratha-plaza-sanjay-nagar,Rishi's Paratha Plaza,Yes,No,3.9,244,Sanjay Nagar,Quick Bites,North Indian,250.0,Delivery
https://www.zomato.com/bangalore/rishitha-restaurant-whitefield-bangalore,Rishitha Restaurant,Yes,No,3.8,90,Whitefield,Quick Bites,"North Indian, Andhra",500.0,Delivery
https://www.zomato.com/bangalore/rithikas-kitchen-jp-nagar,Rithika's Kitchen,Yes,No,3.8,106,JP Nagar,Delivery,"Biryani, South Indian, Andhra",350.0,Delivery
https://www.zomato.com/bangalore/ritomis-lov-bellandur,Ritomi's Lov,Yes,No,3.7,49,Bellandur,Quick Bites,North Indian,400.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/ritz-electronic-city,Ritz,No,No,3.5,43,Electronic City,Casual Dining,"North Indian, Chinese, Thai, Continental",800.0,"Buffet, Dine-out"
https://www.zomato.com/bangalore/ritzbake-sarjapur-road,Ritzbake,No,No,3.3,0,Sarjapur Road,Bakery,"Bakery, Desserts",300.0,"Delivery, Desserts"
https://www.zomato.com/bangalore/rivayat-varthur-main-road-whitefield-bangalore,Rivayat,Yes,No,0.0,0,"Varthur Main Road, Whitefield","Takeaway, Delivery","North Indian, Chinese",500.0,Delivery
https://www.zomato.com/bangalore/rivayat-whitefield,Rivayat,Yes,Yes,3.9,487,Whitefield,Casual Dining,"North Indian, Mughlai",800.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/rivayat-whitefield-bangalore,Rivayat,Yes,No,1.0,0,Whitefield,"Takeaway, Delivery","North Indian, Chinese",500.0,Delivery
https://www.zomato.com/bangalore/riwaz-the-ritz-carlton-residency-road,Riwaz - The Ritz-Carlton,No,Yes,4.1,275,Residency Road,"Fine Dining, Bar",North Indian,4000.0,"Dine-out, Drinks & nightlife, Pubs and bars"
https://www.zomato.com/bangalore/rizq-restaurant-richmond-road-bangalore,Rizq Restaurant,No,No,3.2,0,Richmond Road,Quick Bites,Biryani,150.0,Dine-out
https://www.zomato.com/bangalore/rj-food-plaza-airport-road,RJ Food Plaza,No,No,3.1,6,Old Airport Road,Quick Bites,"North Indian, Biryani",200.0,Dine-out
https://www.zomato.com/bangalore/rj-kitchen-sarjapur-road-bangalore,RJ Kitchen,No,No,2.9,0,Sarjapur Road,"Takeaway, Delivery",North Indian,300.0,Delivery
https://www.zomato.com/bangalore/rj-tiffin-service-hsr-bangalore,RJ Tiffin Service,No,No,2.9,0,HSR,"Takeaway, Delivery","North Indian, South Indian",150.0,Delivery
https://www.zomato.com/bangalore/rk-fast-food-btm-bangalore,RK Fast Food,No,No,1.0,0,BTM,Quick Bites,"South Indian, Chinese",300.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/rk-foods-electronic-city-bangalore,RK Foods,No,No,3.2,0,Electronic City,Quick Bites,North Indian,300.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/rk-fresh-food-btm,RK Fresh Food,Yes,No,3.5,14,BTM,Quick Bites,Fast Food,300.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/rk-garden-family-restaurant-electronic-city,RK Garden Family Restaurant,No,No,3.5,17,Electronic City,Casual Dining,"Andhra, Chinese, North Indian, South Indian",600.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/rk-hotel-2-rajajinagar-bangalore,RK Hotel,No,No,0.0,0,Rajajinagar,Quick Bites,"South Indian, Biryani",300.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/rka-brahmins-coffee-bar-electronic-city,RKA Brahmins Coffee Bar,No,No,4.5,0,Electronic City,Quick Bites,South Indian,150.0,Dine-out
https://www.zomato.com/bangalore/roadhouse-grill-whitefield,RoadHouse Grill,Yes,No,3.8,99,Whitefield,Quick Bites,"North Indian, Fast Food, Burger, BBQ",450.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/roast-n-frost-rajajinagar-bangalore,Roast 'N' Frost,Yes,No,3.7,18,Rajajinagar,Quick Bites,"Fast Food, Desserts",200.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/robin-brown-ice-cream-frazer-town-bangalore,Robin Brown Ice Cream,Yes,No,1.0,0,Frazer Town,Dessert Parlor,Desserts,250.0,"Delivery, Desserts"
https://www.zomato.com/bangalore/robin-brown-ice-cream-shivajinagar-bangalore,Robin Brown Ice Cream,Yes,No,1.0,0,Shivajinagar,Dessert Parlor,Ice Cream,200.0,Desserts
https://www.zomato.com/bangalore/robin-brown-ice-creams-frazer-town-bangalore,Robin Brown Ice Creams,Yes,No,3.5,0,Frazer Town,Dessert Parlor,Desserts,250.0,Delivery
https://www.zomato.com/bangalore/robin-brown-ice-creams-rajajinagar-bangalore,Robin Brown Ice Creams,Yes,No,3.5,13,Rajajinagar,Dessert Parlor,"Ice Cream, Fast Food",200.0,"Delivery, Desserts"
https://www.zomato.com/bangalore/rock-on-rolls-parathas-bannerghatta-road-bangalore,Rock On Rolls & Parathas,No,No,3.2,0,Bannerghatta Road,Food Court,Rolls,250.0,Desserts
https://www.zomato.com/bangalore/rock-stone-ice-cream-factory-1-btm,Rock Stone Ice Cream Factory,Yes,No,4.0,138,BTM,Dessert Parlor,Ice Cream,231.8181818181818,"Delivery, Desserts"
https://www.zomato.com/bangalore/rock-view-family-restaurant-hsr,Rock View Family Restaurant,Yes,No,3.3,8,HSR,Casual Dining,"North Indian, Chinese",700.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/rocksalt-st-marks-road,RockSalt,Yes,Yes,4.4,504,St. Marks Road,"Bar, Casual Dining",Modern Indian,1900.0,"Delivery, Dine-out, Drinks & nightlife, Pubs and bars"
https://www.zomato.com/bangalore/rolex-food-palace-restaurant-hsr,Rolex Food Palace Restaurant,No,No,3.4,9,HSR,Casual Dining,"Chinese, North Indian, Arabian, Kerala",850.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/roll-er-dokaan-brigade-road,Roll Er Dokaan,Yes,No,3.3,19,Brigade Road,Quick Bites,"Street Food, Rolls",300.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/roll-er-dokaan-jeevan-bhima-nagar,Roll Er Dokaan,Yes,No,3.9,139,Jeevan Bhima Nagar,Quick Bites,"Street Food, Rolls",300.0,Delivery
https://www.zomato.com/bangalore/roll-junction-1-whitefield,Roll Junction,No,No,3.1,8,Whitefield,Food Court,"Fast Food, Rolls",150.0,Dine-out
https://www.zomato.com/bangalore/roll-junction-bellandur,Roll junction,No,No,3.1,8,Bellandur,Food Court,"Fast Food, Rolls",150.0,Dine-out
https://www.zomato.com/bangalore/roll-junction-cunningham-road,Roll Junction,Yes,No,2.9,56,Cunningham Road,Quick Bites,"Fast Food, Rolls",150.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/roll-junction-nagawara-bangalore,Roll Junction,No,No,3.0,0,Nagawara,Quick Bites,"Fast Food, Rolls",150.0,Delivery
https://www.zomato.com/bangalore/roll-king-city-market-bangalore,Roll King,No,No,2.9,0,City Market,"Takeaway, Delivery","Rolls, Fast Food, Beverages, Desserts",150.0,Delivery
https://www.zomato.com/bangalore/roll-magic-fast-food-banashankari-bangalore,Roll Magic Fast Food,No,No,0.0,0,Banashankari,"Takeaway, Delivery","Biryani, Rolls, Chinese",200.0,Delivery
https://www.zomato.com/bangalore/roll-n-rock-jp-nagar,Roll N Rock,Yes,No,3.7,33,JP Nagar,Quick Bites,"Chinese, North Indian, Mughlai, Rolls",400.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/roll-n-rock-kumaraswamy-layout,Roll N Rock,Yes,No,3.8,124,Kumaraswamy Layout,Quick Bites,"Chinese, North Indian, Mughlai, Rolls",400.0,Delivery
https://www.zomato.com/bangalore/roll-n-roll-nagawara,Roll N Roll,Yes,No,3.8,61,Nagawara,Kiosk,"Fast Food, Rolls",200.0,Delivery
https://www.zomato.com/bangalore/roll-over-basaveshwara-nagar,Roll Over,Yes,No,3.8,75,Basaveshwara Nagar,Dessert Parlor,Desserts,350.0,"Delivery, Desserts"
https://www.zomato.com/bangalore/roll-over-indiranagar,Roll Over,Yes,No,4.2,217,Indiranagar,Dessert Parlor,"Desserts, Ice Cream, Beverages, Fast Food, Sandwich",500.0,"Delivery, Desserts"
https://www.zomato.com/bangalore/roll-over-jayanagar,Roll Over,Yes,No,4.1,439,Jayanagar,Dessert Parlor,"Desserts, Ice Cream, Beverages, Fast Food, Sandwich",500.0,"Delivery, Desserts"
https://www.zomato.com/bangalore/roll-over-jp-nagar,Roll Over,Yes,No,4.1,240,JP Nagar,Dessert Parlor,"Desserts, Ice Cream, Beverages, Fast Food, Sandwich",500.0,"Delivery, Desserts"
https://www.zomato.com/bangalore/roll-over-kalyan-nagar,Roll Over,Yes,No,4.1,174,Kalyan Nagar,Dessert Parlor,"Ice Cream, Beverages, Fast Food",500.0,"Delivery, Desserts"
https://www.zomato.com/bangalore/roll-over-malleshwaram,Roll Over,Yes,No,3.9,89,Malleshwaram,Dessert Parlor,"Ice Cream, Beverages, Fast Food",500.0,"Delivery, Desserts"
https://www.zomato.com/bangalore/roll-wala-jp-nagar-bangalore,Roll Wala,Yes,No,3.3,7,JP Nagar,"Takeaway, Delivery","Rolls, Juices",300.0,Delivery
https://www.zomato.com/bangalore/rolla-rappa-hsr,Rolla Rappa,Yes,No,3.6,176,HSR,Delivery,"Biryani, Fast Food, Rolls, Momos",400.0,Delivery
https://www.zomato.com/bangalore/rollin-koramangala-4th-block-bangalore,Rollin,Yes,No,4.0,212,Koramangala 4th Block,Quick Bites,"Continental, Pizza, Chinese",400.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/rolling-rolls-koramangala-1st-block-bangalore,Rolling Rolls,No,No,2.9,0,Koramangala 1st Block,"Takeaway, Delivery","Fast Food, Rolls",450.0,Delivery
https://www.zomato.com/bangalore/rolling-station-koramangala-8th-block-bangalore,Rolling Station,No,No,3.6,0,Koramangala 8th Block,Dessert Parlor,"Desserts, Ice Cream, Beverages",320.0,Desserts
https://www.zomato.com/bangalore/rolling-waffles-basaveshwara-nagar-bangalore,Rolling Waffles,Yes,No,3.8,35,Basaveshwara Nagar,Dessert Parlor,Desserts,250.0,"Delivery, Desserts"
https://www.zomato.com/bangalore/rolls-biryani-airport-road-bangalore,Rolls & Biryani,No,No,3.2,0,Old Airport Road,Quick Bites,Rolls,250.0,Dine-out
https://www.zomato.com/bangalore/rolls-bowls-brookefield-bangalore,Rolls & Bowls,Yes,No,4.5,156,Brookefield,Quick Bites,"Rolls, Chinese",250.0,Delivery
https://www.zomato.com/bangalore/rolls-co-koramangala-6th-block-bangalore,Rolls & Co,Yes,No,3.9,213,Koramangala 6th Block,Quick Bites,"Burger, Beverages, Rolls",400.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/rolls-corner-basavanagudi,Rolls Corner,No,No,3.6,22,Basavanagudi,Quick Bites,"Fast Food, Rolls",150.0,Dine-out
https://www.zomato.com/bangalore/rolls-corner-brigade-road,Rolls Corner,No,No,3.6,0,Brigade Road,Quick Bites,"Chinese, Fast Food",300.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/rolls-kitchen-2-new-bel-road,Rolls Kitchen,No,No,3.5,18,New BEL Road,Quick Bites,"Fast Food, Rolls",250.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/rolls-kitchen-marathahalli-bangalore,Rolls Kitchen,Yes,No,3.2,7,Marathahalli,Quick Bites,"Fast Food, Rolls",250.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/rolls-kitchen-rajajinagar,Rolls Kitchen,Yes,No,3.8,78,Rajajinagar,"Takeaway, Delivery","Fast Food, Rolls",250.0,Delivery
https://www.zomato.com/bangalore/rolls-mania-koramangala-6th-block-bangalore,Rolls Mania,Yes,No,3.7,32,Koramangala 6th Block,Quick Bites,"Fast Food, Rolls",450.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/rolls-mania-whitefield,Rolls Mania,Yes,No,3.8,120,Whitefield,Quick Bites,"Rolls, Fast Food",450.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/rolls-on-wheel-koramangala-5th-block,Rolls On Wheel,No,No,3.0,18,Koramangala 5th Block,Quick Bites,"Fast Food, Rolls",300.0,Dine-out
https://www.zomato.com/bangalore/rolls-on-wheels-1-banashankari,Rolls On Wheels,No,No,3.4,145,Banashankari,Quick Bites,"Fast Food, Rolls, Momos",300.0,Dine-out
https://www.zomato.com/bangalore/rolls-on-wheels-1-marathahalli,Rolls On Wheels,No,No,3.5,56,Marathahalli,Quick Bites,"Fast Food, Rolls, Momos",300.0,Delivery
https://www.zomato.com/bangalore/rolls-on-wheels-3-btm,Rolls On Wheels,No,No,3.4,16,BTM,Quick Bites,"Fast Food, Rolls, Momos",200.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/rolls-on-wheels-banashankari,Rolls On Wheels,No,No,3.6,299,Banashankari,Quick Bites,"Fast Food, Rolls, Momos",300.0,Delivery
https://www.zomato.com/bangalore/rolls-on-wheels-banaswadi,Rolls On Wheels,No,No,2.8,69,Banaswadi,Quick Bites,"Fast Food, Rolls, Momos",300.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/rolls-on-wheels-bannerghatta-road,Rolls On Wheels,No,No,3.4,25,Bannerghatta Road,Quick Bites,"Fast Food, Rolls, Momos",300.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/rolls-on-wheels-brigade-road,Rolls On Wheels,No,No,3.5,45,Brigade Road,Quick Bites,"Fast Food, Rolls, Momos",300.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/rolls-on-wheels-btm,Rolls On Wheels,No,No,2.8,127,BTM,Quick Bites,"Fast Food, Rolls, Momos",300.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/rolls-on-wheels-cunningham-road,Rolls On Wheels,No,No,3.7,62,Cunningham Road,Quick Bites,"Fast Food, Rolls, Momos",200.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/rolls-on-wheels-electronic-city-bangalore,Rolls On Wheels,No,No,2.7,23,Electronic City,Quick Bites,"Fast Food, Rolls, Momos",300.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/rolls-on-wheels-hsr,Rolls On Wheels,No,No,3.6,218,HSR,Quick Bites,"Fast Food, Rolls, Momos",300.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/rolls-on-wheels-indiranagar,Rolls On Wheels,No,No,3.2,122,Indiranagar,Quick Bites,"Fast Food, Rolls, Momos",200.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/rolls-on-wheels-jp-nagar,Rolls On Wheels,No,No,3.1,138,JP Nagar,Quick Bites,"Fast Food, Rolls, Momos",300.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/rolls-on-wheels-koramangala-1st-block,Rolls On Wheels,No,No,2.6,153,Koramangala 1st Block,Quick Bites,"Fast Food, Rolls, Momos",300.0,Dine-out
https://www.zomato.com/bangalore/rolls-on-wheels-marathahalli,Rolls On Wheels,No,No,3.6,255,Marathahalli,Quick Bites,"Fast Food, Rolls, Momos",200.0,Dine-out
https://www.zomato.com/bangalore/rolls-on-wheels-sarjapur-road,Rolls On Wheels,No,No,3.5,134,Sarjapur Road,Quick Bites,"Fast Food, Rolls, Momos",300.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/rolls-on-wheels-whitefield,Rolls On Wheels,No,No,3.1,76,Whitefield,Quick Bites,"Fast Food, Rolls, Momos",300.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/rolls-plaza-marathahalli,Rolls Plaza,Yes,No,3.7,63,Marathahalli,Quick Bites,"Fast Food, Chinese, Rolls",200.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/romys-kitchen-marathahalli-bangalore,Romy's Kitchen,Yes,No,2.5,4,Marathahalli,Casual Dining,"North Indian, Chinese, Italian",450.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/ronnies-kitchen-koramangala-5th-block,Ronnie's Kitchen,No,No,3.1,12,Koramangala 5th Block,Quick Bites,Chinese,200.0,Delivery
https://www.zomato.com/bangalore/roof-top-gastro-bar-ulsoor-bangalore,Roof Top Gastro Bar,No,No,3.7,0,Ulsoor,Bar,"Finger Food, Continental, American, Chinese",2000.0,"Drinks & nightlife, Pubs and bars"
https://www.zomato.com/bangalore/roofnic-basavanagudi-bangalore,Roofnic,No,No,3.1,9,Basavanagudi,Quick Bites,Fast Food,300.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/rooftop-cafe-jayanagar,Rooftop Cafe,Yes,No,4.1,825,Jayanagar,Cafe,"Cafe, Fast Food, Beverages",400.0,"Cafes, Delivery, Dine-out"
https://www.zomato.com/bangalore/roomali-1-church-street,Roomali,No,Yes,4.0,184,Church Street,Casual Dining,North Indian,1300.0,Dine-out
https://www.zomato.com/bangalore/roots-koramangala-1st-block,Roots,Yes,Yes,4.5,1897,Koramangala 1st Block,"Casual Dining, Bar","North Indian, South Indian, Chinese, Continental, Mangalorean",1200.0,"Delivery, Dine-out, Pubs and bars"
https://www.zomato.com/bangalore/roots-n-fruits-jp-nagar-bangalore,Roots n Fruits,Yes,No,3.6,13,JP Nagar,Beverage Shop,"Beverages, Juices, Healthy Food",250.0,Delivery
https://www.zomato.com/bangalore/rosewood-international-hotel-bar-restaurant-mysore-road-bangalore,Rosewood International Hotel - Bar & Restaurant,No,No,3.6,8,Mysore Road,Casual Dining,"North Indian, South Indian, Andhra, Chinese",800.0,"Buffet, Delivery, Dine-out"
https://www.zomato.com/bangalore/ross-kitchen-btm-bangalore,Ross Kitchen,Yes,No,3.6,24,BTM,Delivery,Chinese,400.0,Delivery
https://www.zomato.com/bangalore/roti-ghar-basavanagudi,Roti Ghar,Yes,No,3.9,753,Basavanagudi,Casual Dining,"North Indian, Chinese, South Indian",500.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/roti-ghar-ki-whitefield-bangalore,Roti Ghar Ki,Yes,No,4.0,132,Whitefield,Quick Bites,"North Indian, Chinese, Biryani",400.0,Delivery
https://www.zomato.com/bangalore/roti-land-banashankari-bangalore,Roti Land,No,No,3.2,0,Banashankari,Quick Bites,North Indian,200.0,Dine-out
https://www.zomato.com/bangalore/roti-shotti-jeevan-bhima-nagar-bangalore,Roti Shotti,Yes,No,3.8,62,Jeevan Bhima Nagar,Quick Bites,North Indian,400.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/roti-wala-btm-bangalore,Roti Wala,Yes,No,4.0,201,BTM,Quick Bites,North Indian,300.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/roticurry-hsr,RotiCurry,Yes,No,3.1,28,HSR,Quick Bites,"Street Food, North Indian",300.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/rotis-ghar-bellandur-bangalore,Roti's Ghar,Yes,No,1.1,11,Bellandur,"Takeaway, Delivery","North Indian, Juices",200.0,Delivery
https://www.zomato.com/bangalore/rotiyana-domlur,Rotiyana,No,No,5.0,0,Domlur,Quick Bites,North Indian,400.0,Delivery
https://www.zomato.com/bangalore/rotti-mane-banashankari,Rotti Mane,No,No,3.5,0,Banashankari,Quick Bites,South Indian,100.0,Dine-out
https://www.zomato.com/bangalore/rotti-mane-domlur-bangalore,Rotti Mane,Yes,No,3.4,11,Domlur,Quick Bites,South Indian,200.0,Delivery
https://www.zomato.com/bangalore/rotti-mane-indiranagar,Rotti Mane,Yes,No,3.6,21,Indiranagar,Quick Bites,South Indian,200.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/rotti-mane-jayanagar,Rotti Mane,No,No,3.6,15,Jayanagar,Quick Bites,South Indian,200.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/rotti-mane-jp-nagar-bangalore,Rotti Mane,No,No,3.5,0,JP Nagar,Quick Bites,South Indian,200.0,Dine-out
https://www.zomato.com/bangalore/rotti-mane-new-bel-road-bangalore,Rotti Mane,Yes,No,3.5,0,New BEL Road,Quick Bites,South Indian,200.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/rotti-mane-sanjay-nagar,Rotti Mane,Yes,No,3.5,27,Sanjay Nagar,Quick Bites,South Indian,200.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/rotti-mane-thippasandra,Rotti Mane,Yes,No,3.6,18,Thippasandra,Quick Bites,South Indian,200.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/rotti-mane-vijay-nagar-bangalore,Rotti Mane,Yes,No,3.5,35,Vijay Nagar,Quick Bites,South Indian,200.0,Delivery
https://www.zomato.com/bangalore/roundup-cafe-koramangala-5th-block-bangalore,Roundup Cafe,Yes,Yes,4.2,589,Koramangala 5th Block,Cafe,"Cafe, Continental, Beverages",800.0,"Cafes, Delivery, Desserts, Dine-out"
https://www.zomato.com/bangalore/roving-feast-banashankari,Roving Feast,No,No,4.0,1050,Banashankari,Quick Bites,"Italian, Continental, Fast Food, Chinese, Momos",450.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/roy-hotel-restaurant-new-bel-road-bangalore,Roy Hotel & Restaurant,Yes,No,4.0,124,New BEL Road,Quick Bites,"Bengali, North Indian",300.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/royal-afghan-itc-windsor-sankey-road-bangalore,Royal Afghan - ITC Windsor,No,Yes,4.3,413,Sankey Road,Fine Dining,"North Indian, Mughlai",5000.0,Dine-out
https://www.zomato.com/bangalore/royal-bakes-koramangala-1st-block-bangalore,Royal Bakes,No,No,0.0,0,Koramangala 1st Block,Bakery,Bakery,200.0,Desserts
https://www.zomato.com/bangalore/royal-beans-yeshwantpur,Royal Beans,No,No,3.8,16,Yeshwantpur,Delivery,Desserts,400.0,"Delivery, Desserts"
https://www.zomato.com/bangalore/royal-bengal-corner-electronic-city,Royal Bengal Corner,Yes,No,3.8,307,Electronic City,Quick Bites,"Chinese, Fast Food, North Indian, Rolls",250.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/royal-biriyani-house-kaggadasapura,Royal Biriyani House,Yes,No,4.0,223,Kaggadasapura,Casual Dining,"Hyderabadi, Biryani, North Indian, Chinese",700.0,Delivery
https://www.zomato.com/bangalore/royal-biriyani-spot-rajajinagar-bangalore,Royal Biriyani Spot,No,No,3.2,0,Rajajinagar,Quick Bites,"Biryani, South Indian",200.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/royal-biryani-center-jayanagar-bangalore,Royal Biryani Center,No,No,0.0,0,Jayanagar,Quick Bites,"Biryani, Fast Food",200.0,Dine-out
https://www.zomato.com/bangalore/royal-biryani-kitchen-btm-bangalore,Royal Biryani Kitchen,Yes,No,3.9,197,BTM,Quick Bites,"Biryani, North Indian, Kebab",600.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/royal-calcutta-restaurant-hsr,Royal Calcutta Restaurant,Yes,No,3.3,57,HSR,Delivery,"Bengali, North Indian, Chinese",400.0,Delivery
https://www.zomato.com/bangalore/royal-calcutta-restaurant-koramangala-1st-block,Royal Calcutta Restaurant,Yes,No,4.0,270,Koramangala 1st Block,Quick Bites,"North Indian, Chinese, Bengali",450.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/royal-chef-naati-oota-jp-nagar,Royal Chef Naati Oota,No,No,4.0,194,JP Nagar,Casual Dining,"South Indian, Biryani, North Indian",500.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/royal-chowpatty-electronic-city-bangalore,Royal Chowpatty,No,No,3.7,14,Electronic City,Quick Bites,Street Food,100.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/royal-dine-family-restaurant-btm-bangalore,Royal Dine Family Restaurant,No,No,3.2,0,BTM,Quick Bites,"Kerala, North Indian, Chinese, Hyderabadi, Arabian",400.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/royal-fast-food-ejipura,Royal Fast Food,No,No,3.2,0,Ejipura,Quick Bites,"South Indian, Chinese",300.0,Dine-out
https://www.zomato.com/bangalore/royal-garden-restaurant-hebbal,Royal Garden Restaurant,Yes,No,3.6,12,Hebbal,Casual Dining,"North Indian, Chinese",700.0,"Delivery, Dine-out"
https://www.zomato.com/bangalore/royal-hyderabadi-nights-btm,Royal Hyderabadi Nights,No,No,2.9,0,BTM,"Takeaway, Delivery",Hyderabadi,400.0,Delivery
https://www.zomato.com/bangalore/royal-iceberry-electronic-city-bangalore,Royal Iceberry,Yes,No,3.4,5,Electronic City,Dessert Parlor,Desserts,200.0,"Delivery, Desserts"
https://www.zomato.com/bangalore/royal-india-kabab-corner-wilson-garden,Royal India Kabab Corner,No,No,3.1,8,Wilson Garden,Quick Bites,Fast Food,300.0,Dine-out
https://www.zomato.com/bangalore/royal-king-cafe-kumaraswamy-layout-bangalore,Royal King Cafe,No,No,0.0,0,Kumaraswamy Layout,Cafe,"Cafe, Fast Food",400.0,"Cafes, Dine-out"
